row.number,BD,PFL,throt,ED,EP,GS,GSh,MP,BS,Site1,species,group
14511,0.465,0.343,3,0.075,0.511827957,0.025467128,2.173913043,0.531182796,0.382795699,SRAR,TOXCHA,Peren_flashier
14610,0.5,0.316,2.758865248,0.082,0.492,0.023908429,2.24375,0.506,0.37,SRAR,TOXCHA,Peren_flashier
14711,0.455,0.287,2.919117647,0.073,0.538461538,0.0231569,2.040816327,0.593406593,0.448351648,SRAR,TOXCHA,Peren_flashier
14811,0.504,0.34,3.103448276,0.082,0.553571429,0.025605469,1.815789474,0.547619048,0.418650794,SRAR,TOXCHA,Peren_flashier
14910,0.466,0.313,2.385714286,0.066,0.566523605,0.026230469,2.323529412,0.564377682,0.41416309,SHFR,TOXCHA,Intermittent
15010,0.494,0.307,2.385714286,0.082,0.54048583,0.025891779,2.284848485,0.570850202,0.41902834,SHFR,TOXCHA,Intermittent
15115,0.463,0.311,2.594202899,0.072,0.490280778,0.025371895,2.331360947,0.490280778,0.406047516,SHFR,TOXCHA,Intermittent
15212,0.476,0.307,2.269503546,0.081,0.531512605,0.028821333,2.297619048,0.533613445,0.432773109,SHFR,TOXCHA,Intermittent
15310,0.473,0.305,2.436619718,0.077,0.503171247,0.026595556,1.931818182,0.482029598,0.418604651,SHFR,TOXCHA,Intermittent
15410,0.483,0.22,2.671328671,0.077,0.523809524,0.023650416,2.124183007,0.525879917,0.438923395,SHFR,TOXCHA,Intermittent
15510,0.504,0.315,3.135135135,0.074,0.531746032,0.023008533,2.006024096,0.517857143,0.402777778,SHFR,TOXCHA,Intermittent
15610,0.483,0.329,2.485714286,0.082,0.49068323,0.029655825,2.366666667,0.49689441,0.434782609,SHFR,TOXCHA,Intermittent
15710,0.444,0.325,2.742424242,0.076,0.522522523,0.026134694,2.217105263,0.542792793,0.484234234,SHFR,TOXCHA,Intermittent
15810,0.465,0.312,2.769230769,0.089,0.443010753,0.027629669,2.15942029,0.408602151,0.412903226,SHFR,TOXCHA,Intermittent
15910,0.474,0.323,2.517006803,0.083,0.491561181,0.0289408,2.307142857,0.491561181,0.455696203,SHFR,TOXCHA,Intermittent
16010,0.471,0.324,2.242647059,0.084,0.492569002,0.027746528,2.328244275,0.496815287,0.430997877,SHFR,TOXCHA,Intermittent
16114,0.45,0.304,2.514492754,0.086,0.542222222,0.026682591,2.25203252,0.517777778,0.411111111,SHFR,TOXCHA,Intermittent
16211,0.467,0.297,2.956834532,0.086,0.518201285,0.027832566,2.362204724,0.509635974,0.398286938,SHFR,TOXCHA,Intermittent
16310,0.486,0.333,2.577181208,0.081,0.479423868,0.029869684,2.061538462,0.462962963,0.390946502,SHFR,TOXCHA,Intermittent
1649,0.482,0.297,2.527777778,0.099,0.531120332,0.032114512,2.13592233,0.518672199,0.443983402,SHFR,TOXCHA,Intermittent
1659,0.459,0.319,3.035460993,0.099,0.444444444,0.031999695,2.905882353,0.464052288,0.435729847,SHFR,TOXCHA,Intermittent
1669,0.471,0.312,2.830985915,0.099,0.515923567,0.032531626,2.52173913,0.505307856,0.433121019,SHFR,TOXCHA,Intermittent
1699,0.471,0.312,2.475177305,0.09,0.543524416,0.032746877,2.340206186,0.541401274,0.437367304,SHFR,TOXCHA,Intermittent
1709,0.483,0.332,2.335664336,0.098,0.447204969,0.029273356,2.393617021,0.447204969,0.440993789,SHFR,TOXCHA,Intermittent
17114,0.468,0.308,2.594405594,0.106,0.572649573,0.034743441,2.614457831,0.52991453,0.463675214,SHFR,TOXCHA,Intermittent
17310,0.493,0.317,2.404255319,0.095,0.53346856,0.03191358,2.136363636,0.563894523,0.430020284,COAR,TOXCHA,Peren_flashier
1749,0.476,0.195,2.620689655,0.1,0.584033613,0.024965565,1.933333333,0.602941176,0.430672269,GJKR,TOXCHA,Peren_longer
1759,0.489,0.332,2.531034483,0.095,0.501022495,0.027870518,2.083333333,0.507157464,0.400817996,GJKR,TOXCHA,Peren_longer
1769,0.479,0.277,2.444444444,0.097,0.532359081,0.030584889,2.032608696,0.538622129,0.465553236,GJKR,TOXCHA,Peren_longer
1779,0.464,0.316,2.225352113,0.096,0.601293103,0.026978774,2.125,0.573275862,0.441810345,GJKR,TOXCHA,Peren_longer
1190,0.445,0.204,3.491666667,0.061,0.474157303,0.005160994,0.947019868,0.386516854,0.339325843,SRAR,NEMERE,Peren_flashier
2138,0.433,0.216,3.336206897,0.063,0.478060046,0.005902093,1.132442284,0.408775982,0.339491917,SRAR,NEMERE,Peren_flashier
3129,0.466,0.238,2.991803279,0.073,0.424892704,0.008164367,1.004754358,0.358369099,0.345493562,SRAR,NEMERE,Peren_flashier
4128,0.462,0.208,3.585365854,0.061,0.478354978,0.006238947,1.22001243,0.424242424,0.344155844,SRAR,NEMERE,Peren_flashier
5125,0.463,0.186,3.905172414,0.06,0.384449244,0.006126067,0.998036328,0.280777538,0.30237581,SRAR,NEMERE,Peren_flashier
6125,0.46,0.235,3.849206349,0.079,0.536956522,0.007959779,0.831554878,0.480434783,0.363043478,GCFR,NEMERE,Peren_flashier
7102,0.448,0.226,3.344262295,0.077,0.526785714,0.007337398,1.17037037,0.446428571,0.368303571,GCFR,NEMERE,Peren_flashier
860,0.43,0.227,3.371900826,0.072,0.613953488,0.033410987,1.11717496,0.544186047,0.38372093,GCFR,NEMERE,Peren_flashier
960,0.456,0.234,3.258064516,0.079,0.528508772,0.032057568,1.046987952,0.464912281,0.36622807,GCFR,NEMERE,Peren_flashier
1060,0.456,0.238,3.67768595,0.079,0.552631579,0.031920454,0.963529412,0.451754386,0.388157895,GCFR,NEMERE,Peren_flashier
11100,0.431,0.254,4.017391304,0.068,0.549883991,0.010460806,1.436015326,0.450116009,0.452436195,GCFR,NEMERE,Peren_flashier
1260,0.453,0.25,3.520661157,0.068,0.503311258,0.007671513,1.455782313,0.428256071,0.390728477,GCFR,NEMERE,Peren_flashier
1360,0.432,0.235,3.234234234,0.072,0.608796296,0.008921139,1.21,0.548611111,0.414351852,GCFR,NEMERE,Peren_flashier
1460,0.421,0.25,3.285714286,0.085,0.522565321,0.00858689,1.447570332,0.39192399,0.410926366,GCFR,NEMERE,Peren_flashier
1550,0.432,0.24,3.75,0.075,0.553240741,0.009951121,1.366949153,0.479166667,0.43287037,GCFR,NEMERE,Peren_flashier
1640,0.428,0.228,3.373913043,0.063,0.577102804,0.007806688,1.401273885,0.504672897,0.369158879,GCFR,NEMERE,Peren_flashier
1740,0.448,0.234,3.583333333,0.075,0.504464286,0.007709429,1.406679764,0.428571429,0.370535714,GCFR,NEMERE,Peren_flashier
1840,0.43,0.238,3.585365854,0.072,0.495348837,0.009251629,1.450925926,0.430232558,0.372093023,GCFR,NEMERE,Peren_flashier
1940,0.442,0.234,3.173228346,0.07,0.554298643,0.009137116,1.502008032,0.463800905,0.407239819,GCFR,NEMERE,Peren_flashier
2030,0.422,0.25,4.113043478,0.075,0.592417062,0.008675789,1.380779692,0.526066351,0.421800948,GCFR,NEMERE,Peren_flashier
2139,0.467,0.223,3.447154472,0.067,0.518201285,0.007979998,1.229767442,0.421841542,0.325481799,GCFR,NEMERE,Peren_flashier
2229,0.467,0.242,3.398373984,0.076,0.565310493,0.008921833,1.510560147,0.501070664,0.366167024,GCFR,NEMERE,Peren_flashier
2329,0.45,0.224,3.575,0.069,0.522222222,0.008586743,1.601520087,0.448888889,0.36,GCFR,NEMERE,Peren_flashier
2429,0.446,0.229,3.299212598,0.076,0.558295964,0.007240384,1.56227758,0.493273543,0.405829596,GCFR,NEMERE,Peren_flashier
2529,0.424,0.227,3.393162393,0.073,0.54245283,0.009205955,1.635110294,0.462264151,0.403301887,GCFR,NEMERE,Peren_flashier
2629,0.45,0.222,3.910714286,0.064,0.397777778,0.003229506,0.991452991,0.313333333,0.328888889,OODR,NEMERE,Peren_longer
2729,0.448,0.214,3.647540984,0.064,0.5,0.003318551,0.907692308,0.401785714,0.350446429,OODR,NEMERE,Peren_longer
3130,0.423,0.235,3.906779661,0.066,0.432624113,0.002911728,1.191011236,0.349881797,0.309692671,GJKR,NEMERE,Peren_longer
3227,0.42,0.21,3.889908257,0.068,0.521428571,0.004335938,1.11,0.428571429,0.371428571,GJKR,NEMERE,Peren_longer
3528,0.422,0.22,3.43220339,0.057,0.464454976,0.003098225,1.202020202,0.395734597,0.348341232,OODR,NEMERE,Peren_longer
4025,0.429,0.218,4.129310345,0.056,0.438228438,0.002787707,0.710526316,0.344988345,0.314685315,GJKR,NEMERE,Peren_longer
4129,0.441,0.208,3.352,0.064,0.476190476,0.002418348,0.693877551,0.376417234,0.351473923,GJKR,NEMERE,Peren_longer
4223,0.464,0.22,3.661417323,0.066,0.396551724,0.003611352,0.940594059,0.275862069,0.331896552,GJKR,NEMERE,Peren_longer
4823,0.513,0.201,3.581967213,0.054,0.487329435,0.003070004,0.72,0.436647173,0.26705653,OODR,NEMERE,Peren_longer
4923,0.465,0.176,4.283018868,0.056,0.4,0.002496609,0.704918033,0.313978495,0.313978495,OODR,NEMERE,Peren_longer
5323,0.458,0.216,3.771929825,0.062,0.482532751,0.00380625,0.724137931,0.390829694,0.31441048,GJKR,NEMERE,Peren_longer
5723,0.465,0.227,4.106382979,0.064,0.410752688,0.005428673,1.532786885,0.329032258,0.32688172,OODR,NEMERE,Peren_longer
5823,0.443,0.218,3.545454545,0.058,0.469525959,0.003042092,0.943396226,0.408577878,0.338600451,OODR,NEMERE,Peren_longer
6222,0.447,0.225,3.830508475,0.055,0.456375839,0.004511496,1.269736842,0.382550336,0.313199105,OODR,NEMERE,Peren_longer
6321,0.484,0.219,3.966386555,0.054,0.435950413,0.004077219,1.040268456,0.342975207,0.297520661,OODR,NEMERE,Peren_longer
6421,0.494,0.235,4.43220339,0.048,0.429149798,0.005897921,1.386666667,0.362348178,0.329959514,OODR,NEMERE,Peren_longer
6521,0.486,0.23,4.100775194,0.061,0.33744856,0.005143289,1.177631579,0.240740741,0.304526749,OODR,NEMERE,Peren_longer
6621,0.446,0.231,4.058333333,0.075,0.484304933,0.006955017,1.119402985,0.381165919,0.340807175,GJKR,NEMERE,Peren_longer
6721,0.402,0.217,3.849557522,0.072,0.549751244,0.005399449,1.333333333,0.475124378,0.370646766,GJKR,NEMERE,Peren_longer
6821,0.418,0.189,3.788617886,0.069,0.468899522,0.005679012,1.277777778,0.380382775,0.358851675,GJKR,NEMERE,Peren_longer
6921,0.427,0.117,3.422764228,0.068,0.44028103,0.00510854,1.070175439,0.341920375,0.320843091,GJKR,NEMERE,Peren_longer
7021,0.444,0.223,3.093220339,0.075,0.538288288,0.004807492,1.047619048,0.439189189,0.335585586,GJKR,NEMERE,Peren_longer
7121,0.435,0.24,4.117647059,0.073,0.44137931,0.004287132,1.21,0.317241379,0.326436782,GJKR,NEMERE,Peren_longer
7221,0.411,0.203,4.138888889,0.07,0.535279805,0.004550433,1.198113208,0.435523114,0.355231144,GJKR,NEMERE,Peren_longer
7415,0.435,0.249,4.210084034,0.07,0.514942529,0.00511164,1.377358491,0.416091954,0.367816092,GJKR,NEMERE,Peren_longer
7517,0.432,0.231,4.181034483,0.064,0.525462963,0.004844875,1.556603774,0.418981481,0.354166667,GJKR,NEMERE,Peren_longer
7621,0.45,0.224,3.794871795,0.067,0.517777778,0.004197531,1.36,0.422222222,0.324444444,GJKR,NEMERE,Peren_longer
7721,0.42,0.21,4.117647059,0.063,0.507142857,0.004536489,1.304347826,0.423809524,0.373809524,GJKR,NEMERE,Peren_longer
7913,0.431,0.224,3.442622951,0.061,0.422273782,0.004523022,1.090909091,0.334106729,0.354988399,GJKR,NEMERE,Peren_longer
8012,0.428,0.225,4.487394958,0.064,0.39953271,0.003355795,1.25,0.271028037,0.348130841,GJKR,NEMERE,Peren_longer
8214,0.456,0.193,3.942622951,0.068,0.438596491,0.004483972,1.25,0.355263158,0.328947368,GJKR,NEMERE,Peren_longer
8312,0.446,0.218,3.74137931,0.062,0.430493274,0.004441644,1.278688525,0.33632287,0.34529148,GJKR,NEMERE,Peren_longer
8412,0.436,0.204,3.738738739,0.061,0.566513761,0.003804159,1.47008547,0.479357798,0.362385321,GJKR,NEMERE,Peren_longer
8512,0.399,0.204,3.527272727,0.062,0.556390977,0.003493384,1.283333333,0.466165414,0.388471178,GJKR,NEMERE,Peren_longer
8612,0.441,0.211,3.542372881,0.062,0.451247166,0.0058848,1.417910448,0.351473923,0.335600907,GJKR,NEMERE,Peren_longer
8712,0.427,0.185,3.703703704,0.056,0.459016393,0.004045499,0.81,0.421545667,0.309133489,OODR,NEMERE,Peren_longer
8812,0.44,0.226,3.81981982,0.053,0.511363636,0.004114429,0.815217391,0.465909091,0.329545455,OODR,NEMERE,Peren_longer
8912,0.411,0.242,3.283333333,0.06,0.498783455,0.004579882,0.955555556,0.467153285,0.350364964,OODR,NEMERE,Peren_longer
9012,0.42,0.246,3.495726496,0.065,0.442857143,0.008945508,0.966292135,0.376190476,0.376190476,OODR,NEMERE,Peren_longer
9116,0.418,0.211,3.464912281,0.041,0.502392344,0.004357621,0.971014493,0.413875598,0.311004785,OODR,NEMERE,Peren_longer
9312,0.44,0.199,3.084745763,0.049,0.55,0.00499968,1.107142857,0.488636364,0.309090909,OODR,NEMERE,Peren_longer
9412,0.438,0.18,3.573913043,0.05,0.470319635,0.003595875,1.215384615,0.390410959,0.324200913,OODR,NEMERE,Peren_longer
9512,0.434,0.226,3.256637168,0.045,0.440092166,0.004216837,1.106666667,0.32718894,0.334101382,OODR,NEMERE,Peren_longer
9712,0.461,0.227,3.586206897,0.047,0.414316703,0.00280896,0.992481203,0.338394794,0.299349241,OODR,NEMERE,Peren_longer
9812,0.447,0.204,4.192982456,0.048,0.44295302,0.00482304,0.817708333,0.319910515,0.293064877,OODR,NEMERE,Peren_longer
9912,0.42,0.207,3.743589744,0.044,0.478571429,0.004006387,0.834782609,0.407142857,0.307142857,OODR,NEMERE,Peren_longer
10012,0.433,0.236,4.359649123,0.042,0.45034642,0.003756793,0.836065574,0.367205543,0.307159353,OODR,NEMERE,Peren_longer
10116,0.456,0.203,3.842105263,0.055,0.469298246,0.00259279,0.739130435,0.412280702,0.269736842,OODR,NEMERE,Peren_longer
10214,0.464,0.212,4.709090909,0.044,0.452586207,0.00379456,1,0.398706897,0.282327586,OODR,NEMERE,Peren_longer
10312,0.432,0.228,3.896551724,0.046,0.391203704,0.004495885,1.101449275,0.291666667,0.314814815,OODR,NEMERE,Peren_longer
10412,0.45,0.178,4.25,0.046,0.44,0.004053955,1.012345679,0.362222222,0.282222222,OODR,NEMERE,Peren_longer
10512,0.449,0.192,4.258928571,0.051,0.449888641,0.003264676,1.028169014,0.40311804,0.296213808,OODR,NEMERE,Peren_longer
10612,0.468,0.229,4.286956522,0.041,0.431623932,0.003522374,1,0.352564103,0.275641026,OODR,NEMERE,Peren_longer
10712,0.434,0.22,3.450819672,0.053,0.516129032,0.004254402,1.112149533,0.476958525,0.341013825,OODR,NEMERE,Peren_longer
10812,0.458,0.223,3.496124031,0.056,0.484716157,0.003349862,1.578947368,0.410480349,0.323144105,GJKR,NEMERE,Peren_longer
10912,0.463,0.213,3.85,0.065,0.485961123,0.00393564,0.776859504,0.384449244,0.328293737,GJKR,NEMERE,Peren_longer
11016,0.417,0.216,4.044247788,0.061,0.537170264,0.004188246,1.055045872,0.45323741,0.333333333,GJKR,NEMERE,Peren_longer
11116,0.459,0.211,3.352459016,0.065,0.435729847,0.003472222,0.98,0.346405229,0.352941176,GJKR,NEMERE,Peren_longer
11215,0.459,0.206,3.844262295,0.058,0.433551198,0.004217486,0.866141732,0.359477124,0.318082789,GJKR,NEMERE,Peren_longer
11313,0.454,0.215,3.606837607,0.061,0.442731278,0.004043907,0.887218045,0.332599119,0.290748899,GJKR,NEMERE,Peren_longer
11413,0.444,0.226,3.454545455,0.06,0.434684685,0.003700649,0.773109244,0.331081081,0.349099099,GJKR,NEMERE,Peren_longer
11512,0.489,0.23,3.834645669,0.067,0.441717791,0.003853287,0.827586207,0.353783231,0.329243354,GJKR,NEMERE,Peren_longer
11612,0.417,0.189,3.449612403,0.075,0.553956835,0.004364809,0.909090909,0.472422062,0.376498801,GJKR,NEMERE,Peren_longer
11712,0.445,0.213,3.601694915,0.064,0.525842697,0.003986684,0.814814815,0.471910112,0.321348315,GJKR,NEMERE,Peren_longer
11812,0.453,0.23,4.056910569,0.064,0.443708609,0.003818085,0.82962963,0.33995585,0.344370861,GJKR,NEMERE,Peren_longer
11912,0.452,0.22,3.62295082,0.059,0.453539823,0.003832958,0.845588235,0.378318584,0.305309735,GJKR,NEMERE,Peren_longer
12012,0.473,0.207,3.764227642,0.061,0.393234672,0.003858802,0.872340426,0.293868922,0.293868922,GJKR,NEMERE,Peren_longer
12116,0.48,0.22,3.875,0.068,0.45625,0.003820729,0.786206897,0.370833333,0.308333333,GJKR,NEMERE,Peren_longer
12214,0.447,0.214,3.6,0.06,0.41163311,0.004190083,0.833333333,0.331096197,0.317673378,GJKR,NEMERE,Peren_longer
12312,0.451,0.196,3.784482759,0.062,0.501108647,0.004297091,0.954248366,0.407982262,0.290465632,GJKR,NEMERE,Peren_longer
12412,0.464,0.218,3.736842105,0.054,0.502155172,0.004616507,0.894472362,0.431034483,0.323275862,GJKR,NEMERE,Peren_longer
12512,0.467,0.187,3.674603175,0.064,0.402569593,0.004826446,1.622222222,0.286937901,0.323340471,GJKR,NEMERE,Peren_longer
12612,0.479,0.218,3.521008403,0.064,0.478079332,0.004758984,1.408602151,0.402922756,0.296450939,GJKR,NEMERE,Peren_longer
12712,0.467,0.223,4.209677419,0.067,0.494646681,0.004347951,1.372340426,0.389721627,0.310492505,GJKR,NEMERE,Peren_longer
12812,0.464,0.215,4.048387097,0.065,0.456896552,0.004141669,1.55952381,0.368534483,0.310344828,GJKR,NEMERE,Peren_longer
13116,0.453,0.19,3.758333333,0.068,0.426048565,0.004993075,1.699029126,0.324503311,0.286975717,GJKR,NEMERE,Peren_longer
13214,0.454,0.234,4.333333333,0.071,0.49339207,0.006265,1.278571429,0.389867841,0.365638767,GJKR,NEMERE,Peren_longer
13312,0.47,0.192,3.56557377,0.066,0.423404255,0.005064805,1.685185185,0.327659574,0.314893617,GJKR,NEMERE,Peren_longer
13512,0.46,0.23,3.846774194,0.073,0.384782609,0.004403052,0.903225806,0.27826087,0.313043478,GJKR,NEMERE,Peren_longer
13712,0.475,0.231,4.088495575,0.063,0.469473684,0.004085418,0.876470588,0.383157895,0.345263158,GJKR,NEMERE,Peren_longer
13812,0.468,0.239,4.176470588,0.059,0.446581197,0.004951942,1.051428571,0.373931624,0.305555556,GJKR,NEMERE,Peren_longer
14012,0.459,0.213,2.967213115,0.054,0.427015251,0.003904859,0.78,0.331154684,0.294117647,OODR,NEMERE,Peren_longer
14116,0.432,0.226,3.496062992,0.067,0.407407407,0.004533333,0.842975207,0.300925926,0.347222222,OODR,NEMERE,Peren_longer
14214,0.461,0.229,3.317829457,0.064,0.455531453,0.004266627,0.95412844,0.360086768,0.323210412,OODR,NEMERE,Peren_longer
14312,0.429,0.222,3.421875,0.074,0.470862471,0.00387305,1.022727273,0.375291375,0.344988345,OODR,NEMERE,Peren_longer
14412,0.415,0.216,2.75,0.07,0.460240964,0.00385683,0.916666667,0.375903614,0.395180723,OODR,NEMERE,Peren_longer
14512,0.416,0.218,3.15,0.063,0.516826923,0.003958088,0.904761905,0.456730769,0.360576923,OODR,NEMERE,Peren_longer
14611,0.407,0.156,3.278688525,0.07,0.496314496,0.003760219,0.865168539,0.402948403,0.361179361,OODR,NEMERE,Peren_longer
14712,0.494,0.192,3.167832168,0.076,0.400809717,0.012249937,1.051470588,0.305668016,0.362348178,SRAR,NEMERE,Peren_flashier
14812,0.472,0.227,3.941176471,0.075,0.483050847,0.01517696,1.176056338,0.417372881,0.334745763,SRAR,NEMERE,Peren_flashier
14911,0.474,0.227,3.519379845,0.069,0.430379747,0.007415548,0.878453039,0.360759494,0.333333333,SRAR,NEMERE,Peren_flashier
15011,0.492,0.224,3.596638655,0.067,0.579268293,0.008956213,1.151162791,0.520325203,0.300813008,SRAR,NEMERE,Peren_flashier
15116,0.465,0.209,4.075630252,0.063,0.490322581,0.00611474,1.096969697,0.434408602,0.311827957,SRAR,NEMERE,Peren_flashier
15213,0.463,0.219,3.424,0.066,0.47300216,0.00637518,0.923076923,0.386609071,0.30237581,SRAR,NEMERE,Peren_flashier
15311,0.443,0.22,2.968,0.064,0.485327314,0.008289847,0.947976879,0.417607223,0.318284424,SRAR,NEMERE,Peren_flashier
15411,0.44,0.223,3.17037037,0.065,0.55,0.008691099,1.15060241,0.511363636,0.356818182,SRAR,NEMERE,Peren_flashier
15511,0.446,0.23,3.771653543,0.069,0.497757848,0.007337861,0.793969849,0.443946188,0.331838565,SRAR,NEMERE,Peren_flashier
15611,0.44,0.205,3.114035088,0.049,0.504545455,0.007755102,0.947368421,0.434090909,0.363636364,SRAR,NEMERE,Peren_flashier
15711,0.449,0.219,3.273504274,0.067,0.547884187,0.008644516,0.823293173,0.489977728,0.365256125,SRAR,NEMERE,Peren_flashier
15811,0.472,0.229,3.287878788,0.061,0.408898305,0.004742663,0.56937799,0.322033898,0.292372881,SRAR,NEMERE,Peren_flashier
15911,0.41,0.219,2.762711864,0.058,0.497560976,0.006785595,0.745614035,0.426829268,0.380487805,SRAR,NEMERE,Peren_flashier
16011,0.48,0.219,3.427350427,0.062,0.439583333,0.006818064,0.818181818,0.34375,0.33125,SRAR,NEMERE,Peren_flashier
16115,0.453,0.224,3.145299145,0.074,0.534216336,0.008841649,0.862903226,0.496688742,0.392935982,SRAR,NEMERE,Peren_flashier
16212,0.462,0.227,4.116666667,0.061,0.588744589,0.004093992,1.396396396,0.534632035,0.335497835,DMAR,NEMERE,Peren_longer
16311,0.439,0.222,4.055045872,0.069,0.583143508,0.004178699,1.561904762,0.539863326,0.343963554,DMAR,NEMERE,Peren_longer
16410,0.424,0.224,3.584745763,0.06,0.464622642,0.004102564,1.442307692,0.382075472,0.337264151,DMAR,NEMERE,Peren_longer
16510,0.443,0.219,3.840707965,0.066,0.503386005,0.005072222,1.676767677,0.431151242,0.356659142,DMAR,NEMERE,Peren_longer
16610,0.429,0.217,3.808695652,0.062,0.487179487,0.004306021,1.767241379,0.424242424,0.34032634,DMAR,NEMERE,Peren_longer
16710,0.459,0.222,4.043478261,0.061,0.509803922,0.004110204,1.394736842,0.455337691,0.302832244,DMAR,NEMERE,Peren_longer
16810,0.445,0.218,4.05982906,0.065,0.548314607,0.004031954,1.228813559,0.480898876,0.343820225,DMAR,NEMERE,Peren_longer
16910,0.438,0.228,4.154471545,0.066,0.49543379,0.003949312,1.329896907,0.413242009,0.347031963,DMAR,NEMERE,Peren_longer
17010,0.435,0.224,4.4,0.054,0.471264368,0.004464444,1.493902439,0.388505747,0.344827586,DMAR,NEMERE,Peren_longer
17115,0.449,0.225,4.330357143,0.059,0.563474388,0.003673464,1.017964072,0.514476615,0.340757238,DMAR,NEMERE,Peren_longer
17212,0.442,0.219,4,0.056,0.400452489,0.004334993,1.353383459,0.309954751,0.323529412,DMAR,NEMERE,Peren_longer
17311,0.42,0.211,3.472727273,0.057,0.552380952,0.00350784,1.629310345,0.495238095,0.376190476,DMAR,NEMERE,Peren_longer
17410,0.447,0.208,3.324786325,0.059,0.454138702,0.004965029,1.562043796,0.391498881,0.337807606,DMAR,NEMERE,Peren_longer
17510,0.43,0.209,3.318965517,0.064,0.572093023,0.003841831,1.830985915,0.493023256,0.334883721,DMAR,NEMERE,Peren_longer
17610,0.454,0.221,3.85483871,0.074,0.488986784,0.004704619,1.561643836,0.389867841,0.337004405,DMAR,NEMERE,Peren_longer
17710,0.431,0.217,3.688073394,0.061,0.424593968,0.004409646,1.311594203,0.331786543,0.3225058,DMAR,NEMERE,Peren_longer
17810,0.442,0.221,3.991596639,0.064,0.429864253,0.00504,1.4,0.334841629,0.332579186,DMAR,NEMERE,Peren_longer
1799,0.416,0.204,3.935779817,0.062,0.485576923,0.00438443,1.395683453,0.423076923,0.334134615,DMAR,NEMERE,Peren_longer
